NameId,Text,nid,Level_Text,Negetive,Neutral,Positive,bully
Decoy,wan na 2,40,"['wan', 'na', '2']",0.0,1.0,0.0,0
boxbody00,,39,[],0.0,0.0,0.0,0
Decoy,ok,40,['ok'],0.0,0.0,1.0,0
boxbody00,sticking dick Your as sodomy,39,"['sticking', 'dick', 'Your', 'as', 'sodomy']",0.452,0.548,0.0,1
Decoy,r lol,40,"['r', 'lol']",0.0,0.0,1.0,0
boxbody00,yes,39,['yes'],0.0,0.0,1.0,0
Decoy,lol,40,['lol'],0.0,0.0,1.0,0
Decoy,dont thaat hrt,40,"['dont', 'thaat', 'hrt']",0.0,1.0,0.0,0
boxbody00,wil first,39,"['wil', 'first']",0.0,1.0,0.0,0
Decoy,mmmm ok,40,"['mmmm', 'ok']",0.0,0.312,0.688,0
boxbody00,wan pix,39,"['wan', 'pix']",0.0,1.0,0.0,0
Decoy,lol sad gon na make pix wen come,40,"['lol', 'sad', 'gon', 'na', 'make', 'pix', 'wen', 'come']",0.261,0.504,0.235,1
boxbody00,know ca nt wait,39,"['know', 'ca', 'nt', 'wait']",0.0,1.0,0.0,0
Decoy,lol,40,['lol'],0.0,0.0,1.0,0
boxbody00,phone sex,39,"['phone', 'sex']",0.0,1.0,0.0,0
Decoy,lol wen,40,"['lol', 'wen']",0.0,0.263,0.737,0
Decoy,thats kinda gross neways lol,40,"['thats', 'kinda', 'gross', 'neways', 'lol']",0.336,0.36,0.304,1
Decoy,4 real bettr,40,"['4', 'real', 'bettr']",0.0,1.0,0.0,0
boxbody00,like,39,['like'],0.0,0.0,1.0,0
Decoy,eh,40,['eh'],0.0,1.0,0.0,0
boxbody00,please,39,['please'],0.0,0.0,1.0,0
Decoy,i do not mind mite get n trubl caus uncls home,40,"['i do not mind', 'mite', 'get', 'n', 'trubl', 'caus', 'uncls', 'home']",0.0,1.0,0.0,0
boxbody00,jackoff Your pic,39,"['jackoff', 'Your', 'pic']",0.0,1.0,0.0,0
Decoy,ok,40,['ok'],0.0,0.0,1.0,0
boxbody00,call jackoff Your voice,39,"['call', 'jackoff', 'Your', 'voice']",0.0,1.0,0.0,0
Decoy,mmmm i do not mind,40,"['mmmm', 'i do not mind']",0.0,1.0,0.0,0
boxbody00,please,39,['please'],0.0,0.0,1.0,0
boxbody00,soon walk door Your sucking dick,39,"['soon', 'walk', 'door', 'Your', 'sucking', 'dick']",0.398,0.602,0.0,1
Decoy,lol,40,['lol'],0.0,0.0,1.0,0
boxbody00,want,39,['want'],0.0,0.0,1.0,0
Decoy,wat,40,['wat'],0.0,1.0,0.0,0
boxbody00,swuck dick walk,39,"['swuck', 'dick', 'walk']",0.623,0.377,0.0,1
Decoy,r ther,40,"['r', 'ther']",0.0,1.0,0.0,0
Decoy,hey,40,['hey'],0.0,1.0,0.0,0
Decoy,hey,40,['hey'],0.0,1.0,0.0,0
boxbody00,hey,39,['hey'],0.0,1.0,0.0,0
Decoy,hey,40,['hey'],0.0,1.0,0.0,0
Decoy,watcha doin,40,"['watcha', 'doin']",0.0,1.0,0.0,0
boxbody00,nothing,39,['nothing'],0.0,1.0,0.0,0
Decoy,ya 2,40,"['ya', '2']",0.0,1.0,0.0,0
boxbody00,uncle leave,39,"['uncle', 'leave']",0.545,0.455,0.0,1
Decoy,yep leev mornin,40,"['yep', 'leev', 'mornin']",0.0,0.476,0.524,0
boxbody00,whats Your address,39,"['whats', 'Your', 'address']",0.0,1.0,0.0,0
Decoy,lol liv n walter,40,"['lol', 'liv', 'n', 'walter']",0.0,0.417,0.583,0
boxbody00,walter,39,['walter'],0.0,1.0,0.0,0
Decoy,r gon na com c 4 real,40,"['r', 'gon', 'na', 'com', 'c', '4', 'real']",0.0,1.0,0.0,0
boxbody00,yea sex,39,"['yea', 'sex']",0.0,1.0,0.0,0
Decoy,okies,40,['okies'],0.0,1.0,0.0,0
Decoy,wen gon na com,40,"['wen', 'gon', 'na', 'com']",0.0,1.0,0.0,0
Decoy,got ta tak showr n stuf lol,40,"['got', 'ta', 'tak', 'showr', 'n', 'stuf', 'lol']",0.0,0.641,0.359,0
boxbody00,need Your address go c,39,"['need', 'Your', 'address', 'go', 'c']",0.0,1.0,0.0,0
Decoy,kno lol,40,"['kno', 'lol']",0.0,0.263,0.737,0
boxbody00,,39,[],0.0,0.0,0.0,0
Decoy,lol sry spilld drink lol,40,"['lol', 'sry', 'spilld', 'drink', 'lol']",0.0,0.349,0.651,0
Decoy,r gon na com 2nite r 2moro r wat,40,"['r', 'gon', 'na', 'com', '2nite', 'r', '2moro', 'r', 'wat']",0.0,1.0,0.0,0
boxbody00,2night,39,['2night'],0.0,1.0,0.0,0
Decoy,wat time think,40,"['wat', 'time', 'think']",0.0,1.0,0.0,0
boxbody00,soon give address,39,"['soon', 'give', 'address']",0.0,1.0,0.0,0
Decoy,address,40,['address'],0.0,1.0,0.0,0
Decoy,lol,40,['lol'],0.0,0.0,1.0,0
boxbody00,whats zip code,39,"['whats', 'zip', 'code']",0.0,1.0,0.0,0
Decoy,zip,40,['zip'],0.0,1.0,0.0,0
boxbody00,r going wear,39,"['r', 'going', 'wear']",0.0,1.0,0.0,0
Decoy,mmmmm probly jean n hoodi rite lol,40,"['mmmmm', 'probly', 'jean', 'n', 'hoodi', 'rite', 'lol']",0.0,0.641,0.359,0
Decoy,ok,40,['ok'],0.0,0.0,1.0,0
boxbody00,want n short tank top,39,"['want', 'n', 'short', 'tank', 'top']",0.0,0.392,0.608,0
Decoy,lol freezin rite,40,"['lol', 'freezin', 'rite']",0.0,0.417,0.583,0
Decoy,chang wen get tho,40,"['chang', 'wen', 'get', 'tho']",0.0,1.0,0.0,0
boxbody00,want c,39,"['want', 'c']",0.0,0.0,1.0,0
Decoy,thot comin lol,40,"['thot', 'comin', 'lol']",0.0,0.417,0.583,0
Decoy,wat sad,40,"['wat', 'sad']",0.756,0.244,0.0,1
boxbody00,want c,39,"['want', 'c']",0.0,0.0,1.0,0
Decoy,ya,40,['ya'],0.0,1.0,0.0,0
Decoy,got goosbumps lol,40,"['got', 'goosbumps', 'lol']",0.0,0.417,0.583,0
boxbody00,want u sexc,39,"['want', 'u', 'sexc']",0.0,0.435,0.565,0
boxbody00,sex,39,['sex'],0.0,1.0,0.0,0
Decoy,ya lol,40,"['ya', 'lol']",0.0,0.263,0.737,0
Decoy,dont wan na,40,"['dont', 'wan', 'na']",0.0,1.0,0.0,0
boxbody00,hell yea,39,"['hell', 'yea']",0.821,0.179,0.0,1
Decoy,lol com,40,"['lol', 'com']",0.0,0.263,0.737,0
boxbody00,direction walter Your street,39,"['direction', 'walter', 'Your', 'street']",0.0,1.0,0.0,0
Decoy,told addy,40,"['told', 'addy']",0.0,1.0,0.0,0
Decoy,look silly,40,"['look', 'silly']",0.0,0.476,0.524,0
Decoy,wat doin,40,"['wat', 'doin']",0.0,1.0,0.0,0
boxbody00,trying find direction,39,"['trying', 'find', 'direction']",0.0,1.0,0.0,0
Decoy,kno wher turnpik,40,"['kno', 'wher', 'turnpik']",0.0,1.0,0.0,0
boxbody00,got direction,39,"['got', 'direction']",0.0,1.0,0.0,0
Decoy,ok wat drivin,40,"['ok', 'wat', 'drivin']",0.0,0.476,0.524,0
Decoy,dont wan na open door 4 som weerdo lol,40,"['dont', 'wan', 'na', 'open', 'door', '4', 'som', 'weerdo', 'lol']",0.0,0.714,0.286,0
Decoy,ther,40,['ther'],0.0,1.0,0.0,0
boxbody00,drive sliver extended cad chevy,39,"['drive', 'sliver', 'extended', 'cad', 'chevy']",0.0,1.0,0.0,0
Decoy,okies lol,40,"['okies', 'lol']",0.0,0.263,0.737,0
Decoy,meen cadilak,40,"['meen', 'cadilak']",0.0,1.0,0.0,0
boxbody00,chevy,39,['chevy'],0.0,1.0,0.0,0
Decoy,oh wats cad,40,"['oh', 'wats', 'cad']",0.0,1.0,0.0,0
boxbody00,mean cab,39,"['mean', 'cab']",0.0,1.0,0.0,0
Decoy,oh lol duh,40,"['oh', 'lol', 'duh']",0.0,0.417,0.583,0
Decoy,okies,40,['okies'],0.0,1.0,0.0,0
boxbody00,want c,39,"['want', 'c']",0.0,0.0,1.0,0
Decoy,wen get lol,40,"['wen', 'get', 'lol']",0.0,0.417,0.583,0
Decoy,comin r lol,40,"['comin', 'r', 'lol']",0.0,0.263,0.737,0
Decoy,gots goosbumps,40,"['gots', 'goosbumps']",0.0,1.0,0.0,0
boxbody00,yes going,39,"['yes', 'going']",0.0,0.27,0.73,0
Decoy,okis cya soon,40,"['okis', 'cya', 'soon']",0.0,1.0,0.0,0
Decoy,lol cant wait,40,"['lol', 'cant', 'wait']",0.0,0.417,0.583,0
boxbody00,r really serious Your uncle gone wanting sex uncle gone nt say anything police,39,"['r', 'really', 'serious', 'Your', 'uncle', 'gone', 'wanting', 'sex', 'uncle', 'gone', 'nt', 'say', 'anything', 'police']",0.117,0.883,0.0,1
Decoy,duh,40,['duh'],0.0,1.0,0.0,0
Decoy,r comin r,40,"['r', 'comin', 'r']",0.0,1.0,0.0,0
boxbody00,yes going,39,"['yes', 'going']",0.0,0.27,0.73,0
Decoy,lol com,40,"['lol', 'com']",0.0,0.263,0.737,0
Decoy,ok cya l8r,40,"['ok', 'cya', 'l8r']",0.0,0.476,0.524,0
Decoy,i am gon na go get redy,40,"['i am', 'gon', 'na', 'go', 'get', 'redy']",0.0,1.0,0.0,0
Decoy,leev yet,40,"['leev', 'yet']",0.0,1.0,0.0,0
boxbody00,leave,39,['leave'],1.0,0.0,0.0,1
Decoy,lol ok,40,"['lol', 'ok']",0.0,0.0,1.0,0
Decoy,i am cleanin littl bit,40,"['i am', 'cleanin', 'littl', 'bit']",0.0,1.0,0.0,0
Decoy,wen gon na get thinkn,40,"['wen', 'gon', 'na', 'get', 'thinkn']",0.0,1.0,0.0,0
boxbody00,want c later,39,"['want', 'c', 'later']",0.0,0.435,0.565,0
Decoy,lol,40,['lol'],0.0,0.0,1.0,0
boxbody00,really want sex nt,39,"['really', 'want', 'sex', 'nt']",0.0,0.653,0.347,0
Decoy,lol duh,40,"['lol', 'duh']",0.0,0.263,0.737,0
Decoy,i am 2 xcitd lol,40,"['i am', '2', 'xcitd', 'lol']",0.0,0.417,0.583,0
boxbody00,excited,39,['excited'],0.0,0.0,1.0,0
Decoy,caus nevr b4 n gon na com c,40,"['caus', 'nevr', 'b4', 'n', 'gon', 'na', 'com', 'c']",0.0,1.0,0.0,0
Decoy,evr com lol,40,"['evr', 'com', 'lol']",0.0,0.417,0.583,0
boxbody00,walk want start sucking dick,39,"['walk', 'want', 'start', 'sucking', 'dick']",0.434,0.395,0.171,1
Decoy,lol,40,['lol'],0.0,0.0,1.0,0
boxbody00,want,39,['want'],0.0,0.0,1.0,0
Decoy,ya wan na 2,40,"['ya', 'wan', 'na', '2']",0.0,1.0,0.0,0
boxbody00,wo nt b able stay long,39,"['wo', 'nt', 'b', 'able', 'stay', 'long']",0.0,1.0,0.0,0
Decoy,ok,40,['ok'],0.0,0.0,1.0,0
Decoy,long,40,['long'],0.0,1.0,0.0,0
boxbody00,hour,39,['hour'],0.0,1.0,0.0,0
Decoy,okies,40,['okies'],0.0,1.0,0.0,0
Decoy,comin lol,40,"['comin', 'lol']",0.0,0.263,0.737,0
Decoy,got ta brus hair n stuf,40,"['got', 'ta', 'brus', 'hair', 'n', 'stuf']",0.0,1.0,0.0,0
Decoy,kinda pik littl,40,"['kinda', 'pik', 'littl']",0.0,1.0,0.0,0
boxbody00,give cause need take shower,39,"['give', 'cause', 'need', 'take', 'shower']",0.0,1.0,0.0,0
Decoy,lol okies,40,"['lol', 'okies']",0.0,0.263,0.737,0
Decoy,hurry tho,40,"['hurry', 'tho']",0.0,1.0,0.0,0
boxbody00,want hurry,39,"['want', 'hurry']",0.0,0.435,0.565,0
Decoy,caus xcitd,40,"['caus', 'xcitd']",0.0,1.0,0.0,0
Decoy,silly,40,['silly'],0.0,0.0,1.0,0
boxbody00,,39,[],0.0,0.0,0.0,0
Decoy,lol ok,40,"['lol', 'ok']",0.0,0.0,1.0,0
boxbody00,r going wear get,39,"['r', 'going', 'wear', 'get']",0.0,1.0,0.0,0
Decoy,i do not mind yet,40,"['i do not mind', 'yet']",0.0,1.0,0.0,0
Decoy,watevr wan na 2 gues lol,40,"['watevr', 'wan', 'na', '2', 'gues', 'lol']",0.0,0.588,0.412,0
boxbody00,short tank top,39,"['short', 'tank', 'top']",0.0,0.526,0.474,0
Decoy,ok got ta go find shrts tho caus put,40,"['ok', 'got', 'ta', 'go', 'find', 'shrts', 'tho', 'caus', 'put']",0.0,0.784,0.216,0
Decoy,n closet,40,"['n', 'closet']",0.0,1.0,0.0,0
Decoy,go tak showr,40,"['go', 'tak', 'showr']",0.0,1.0,0.0,0
boxbody00,ok,39,['ok'],0.0,0.0,1.0,0
Decoy,wat doin,40,"['wat', 'doin']",0.0,1.0,0.0,0
Decoy,found som short lol,40,"['found', 'som', 'short', 'lol']",0.0,0.517,0.483,0
boxbody00,thinking dick Your outh,39,"['thinking', 'dick', 'Your', 'outh']",0.524,0.476,0.0,1
boxbody00,r tight,39,"['r', 'tight']",0.0,1.0,0.0,0
Decoy,comin r lol ya gues,40,"['comin', 'r', 'lol', 'ya', 'gues']",0.0,0.517,0.483,0
boxbody00,yes,39,['yes'],0.0,0.0,1.0,0
Decoy,wen,40,['wen'],0.0,1.0,0.0,0
Decoy,still onlin,40,"['still', 'onlin']",0.0,1.0,0.0,0
Decoy,r jus playn,40,"['r', 'jus', 'playn']",0.0,1.0,0.0,0
boxbody00,playing feel like Your uncle still,39,"['playing', 'feel', 'like', 'Your', 'uncle', 'still']",0.0,0.482,0.518,0
Decoy,silly lol leev lik 5 mornin,40,"['silly', 'lol', 'leev', 'lik', '5', 'mornin']",0.0,0.435,0.565,0
Decoy,wud let com ovr,40,"['wud', 'let', 'com', 'ovr']",0.0,1.0,0.0,0
Decoy,get n trubl,40,"['get', 'n', 'trubl']",0.0,1.0,0.0,0
Decoy,wan na call 1st,40,"['wan', 'na', 'call', '1st']",0.0,1.0,0.0,0
Decoy,r,40,['r'],0.0,0.0,0.0,0
boxbody00,yea,39,['yea'],0.0,1.0,0.0,0
Decoy,wan na call,40,"['wan', 'na', 'call']",0.0,1.0,0.0,0
boxbody00,Your number,39,"['Your', 'number']",0.0,0.435,0.565,0
Decoy,cant call caus uncl screen incomin n voicmail call,40,"['cant', 'call', 'caus', 'uncl', 'screen', 'incomin', 'n', 'voicmail', 'call']",0.0,1.0,0.0,0
Decoy,cell got ta littl bit batry left lol,40,"['cell', 'got', 'ta', 'littl', 'bit', 'batry', 'left', 'lol']",0.0,0.714,0.286,0
boxbody00,text message,39,"['text', 'message']",0.0,1.0,0.0,0
Decoy,,40,[],0.0,0.0,0.0,0
boxbody00,c later tonight,39,"['c', 'later', 'tonight']",0.0,1.0,0.0,0
Decoy,hey call home phone wan na,40,"['hey', 'call', 'home', 'phone', 'wan', 'na']",0.0,1.0,0.0,0
Decoy,phone number,40,"['phone', 'number']",0.0,0.435,0.565,0
Decoy,unplugd caller id lol,40,"['unplugd', 'caller', 'id', 'lol']",0.0,0.517,0.483,0
boxbody00,want c later tonight,39,"['want', 'c', 'later', 'tonight']",0.0,0.606,0.394,0
Decoy,call lol,40,"['call', 'lol']",0.0,0.263,0.737,0
boxbody00,want c,39,"['want', 'c']",0.0,0.0,1.0,0
Decoy,wen get silly,40,"['wen', 'get', 'silly']",0.0,0.645,0.355,0
boxbody00,time going bed,39,"['time', 'going', 'bed']",0.0,1.0,0.0,0
Decoy,i do not mind,40,['i do not mind'],0.0,1.0,0.0,0
Decoy,stay late lol,40,"['stay', 'late', 'lol']",0.0,0.417,0.583,0
Decoy,r gon na call,40,"['r', 'gon', 'na', 'call']",0.0,1.0,0.0,0
boxbody00,call later c later,39,"['call', 'later', 'c', 'later']",0.0,1.0,0.0,0
boxbody00,unless want c,39,"['unless', 'want', 'c']",0.0,0.435,0.565,0
Decoy,ya wan na c,40,"['ya', 'wan', 'na', 'c']",0.0,1.0,0.0,0
Decoy,call 2 lol,40,"['call', '2', 'lol']",0.0,0.263,0.737,0
Decoy,r jus come,40,"['r', 'jus', 'come']",0.0,1.0,0.0,0
boxbody00,r goingto c,39,"['r', 'goingto', 'c']",0.0,1.0,0.0,0
Decoy,lol giv hug mebee,40,"['lol', 'giv', 'hug', 'mebee']",0.0,0.253,0.747,0
boxbody00,else,39,['else'],0.0,1.0,0.0,0
Decoy,sad wan na blojob n hav sex duh,40,"['sad', 'wan', 'na', 'blojob', 'n', 'hav', 'sex', 'duh']",0.341,0.659,0.0,1
boxbody00,ok let go ready ready,39,"['ok', 'let', 'go', 'ready', 'ready']",0.0,0.217,0.783,0
Decoy,r gon na call,40,"['r', 'gon', 'na', 'call']",0.0,1.0,0.0,0
Decoy,caus unjplugd caller id lol,40,"['caus', 'unjplugd', 'caller', 'id', 'lol']",0.0,0.588,0.412,0
boxbody00,call get,39,"['call', 'get']",0.0,1.0,0.0,0
Decoy,ok wen leevin,40,"['ok', 'wen', 'leevin']",0.0,0.476,0.524,0
boxbody00,leaving 5 minute,39,"['leaving', '5', 'minute']",0.0,1.0,0.0,0
Decoy,okies,40,['okies'],0.0,1.0,0.0,0
Assfider,41,41,['41'],0.0,1.0,0.0,0
DA,14,42,['14'],0.0,1.0,0.0,0
Assfider,8in,41,['8in'],0.0,1.0,0.0,0
Assfider,,41,[],0.0,0.0,0.0,0
DA,,42,[],0.0,0.0,0.0,0
Assfider,pa,41,['pa'],0.0,1.0,0.0,0
DA,sweet i am darcy,42,"['sweet', 'i am', 'darcy']",0.0,0.4,0.6,0
Assfider,wanttocallme,41,['wanttocallme'],0.0,1.0,0.0,0
DA,cannt mom boyfriend bed still,42,"['cannt', 'mom', 'boyfriend', 'bed', 'still']",0.0,1.0,0.0,0
Assfider,khim,41,['khim'],0.0,1.0,0.0,0
DA,huh,42,['huh'],0.0,1.0,0.0,0
Assfider,suckhim,41,['suckhim'],0.0,1.0,0.0,0
DA,got ta pic,42,"['got', 'ta', 'pic']",0.0,1.0,0.0,0
Assfider,yes,41,['yes'],0.0,0.0,1.0,0
Assfider,,41,[],0.0,0.0,0.0,0
DA,yeah,42,['yeah'],0.0,0.0,1.0,0
Assfider,send,41,['send'],0.0,1.0,0.0,0
Assfider,sent,41,['sent'],0.0,1.0,0.0,0
Assfider,usend,41,['usend'],0.0,1.0,0.0,0
DA,sent,42,['sent'],0.0,1.0,0.0,0
Assfider,momsboyfreindnude,41,['momsboyfreindnude'],0.0,1.0,0.0,0
DA,huh,42,['huh'],0.0,1.0,0.0,0
Assfider,letsseeyourasspix,41,['letsseeyourasspix'],0.0,1.0,0.0,0
DA,dont got one,42,"['dont', 'got', 'one']",0.0,1.0,0.0,0
DA,dont got ta cam,42,"['dont', 'got', 'ta', 'cam']",0.0,1.0,0.0,0
Assfider,yourcute,41,['yourcute'],0.0,1.0,0.0,0
DA,i am fat one like,42,"['i am', 'fat', 'one', 'like']",0.0,0.545,0.455,0
Assfider,yournotfat,41,['yournotfat'],0.0,1.0,0.0,0
Assfider,yourhot,41,['yourhot'],0.0,1.0,0.0,0
DA,got ta face pic,42,"['got', 'ta', 'face', 'pic']",0.0,1.0,0.0,0
DA,one ever like,42,"['one', 'ever', 'like']",0.0,0.444,0.556,0
Assfider,ucansuckme,41,['ucansuckme'],0.0,1.0,0.0,0
DA,got ta face pic,42,"['got', 'ta', 'face', 'pic']",0.0,1.0,0.0,0
Assfider,sent,41,['sent'],0.0,1.0,0.0,0
Assfider,takenudepix,41,['takenudepix'],0.0,1.0,0.0,0
Assfider,ofyourhotbody,41,['ofyourhotbody'],0.0,1.0,0.0,0
Assfider,liketosuckcock,41,['liketosuckcock'],0.0,1.0,0.0,0
DA,church,42,['church'],0.0,1.0,0.0,0
Assfider,,41,[],0.0,0.0,0.0,0
DA,look like 1,42,"['look', 'like', '1']",0.0,0.286,0.714,0
Assfider,,41,[],0.0,0.0,0.0,0
Assfider,eversuckaman,41,['eversuckaman'],0.0,1.0,0.0,0
DA,one like never want,42,"['one', 'like', 'never', 'want']",0.214,0.35,0.437,0
Assfider,idsucku,41,['idsucku'],0.0,1.0,0.0,0
DA,really,42,['really'],0.0,1.0,0.0,0
Assfider,ohyeah,41,['ohyeah'],0.0,1.0,0.0,0
Assfider,idfuckutoo,41,['idfuckutoo'],0.0,1.0,0.0,0
DA,hurt,42,['hurt'],1.0,0.0,0.0,1
Assfider,,41,[],0.0,0.0,0.0,0
DA,Your totally making hungry,42,"['Your', 'totally', 'making', 'hungry']",0.0,1.0,0.0,0
Assfider,unude,41,['unude'],0.0,1.0,0.0,0
DA,,42,[],0.0,0.0,0.0,0
Assfider,takeoffpants,41,['takeoffpants'],0.0,1.0,0.0,0
DA,cant mom boyfriend still,42,"['cant', 'mom', 'boyfriend', 'still']",0.0,1.0,0.0,0
Assfider,,41,[],0.0,0.0,0.0,0
Assfider,henude,41,['henude'],0.0,1.0,0.0,0
DA,dunno,42,['dunno'],0.0,1.0,0.0,0
DA,far,42,['far'],0.0,1.0,0.0,0
Assfider,pa,41,['pa'],0.0,1.0,0.0,0
DA,i am darcy,42,"['i am', 'darcy']",0.0,1.0,0.0,0
Assfider,uhard,41,['uhard'],0.0,1.0,0.0,0
DA,ate much,42,"['ate', 'much']",0.0,1.0,0.0,0
DA,penn,42,['penn'],0.0,1.0,0.0,0
Assfider,wilkesbarre,41,['wilkesbarre'],0.0,1.0,0.0,0
DA,Your 2 far boyfriend,42,"['Your', '2', 'far', 'boyfriend']",0.0,1.0,0.0,0
Assfider,ok,41,['ok'],0.0,0.0,1.0,0
DA,dont drive,42,"['dont', 'drive']",0.0,1.0,0.0,0
DA,i am south philly,42,"['i am', 'south', 'philly']",0.0,1.0,0.0,0
Assfider,ido,41,['ido'],0.0,1.0,0.0,0
Assfider,illcomeseeu,41,['illcomeseeu'],0.0,1.0,0.0,0
Assfider,illfucku,41,['illfucku'],0.0,1.0,0.0,0
DA,run away lik e,42,"['run', 'away', 'lik', 'e']",0.0,1.0,0.0,0
Assfider,,41,[],0.0,0.0,0.0,0
Assfider,illsuckuoff,41,['illsuckuoff'],0.0,1.0,0.0,0
DA,hate one like ever,42,"['hate', 'one', 'like', 'ever']",0.451,0.244,0.305,1
Assfider,ilkeu,41,['ilkeu'],0.0,1.0,0.0,0
Assfider,ithinkuarenice,41,['ithinkuarenice'],0.0,1.0,0.0,0
Assfider,sweetkid,41,['sweetkid'],0.0,1.0,0.0,0
DA,pic,42,['pic'],0.0,1.0,0.0,0
Assfider,yes,41,['yes'],0.0,0.0,1.0,0
Assfider,8in,41,['8in'],0.0,1.0,0.0,0
Assfider,,41,[],0.0,0.0,0.0,0
DA,wow look like 10,42,"['wow', 'look', 'like', '10']",0.0,0.241,0.759,0
DA,i am like 5 i am still growin,42,"['i am', 'like', '5', 'i am', 'still', 'growin']",0.0,0.615,0.385,0
Assfider,anyhair,41,['anyhair'],0.0,1.0,0.0,0
DA,lot,42,['lot'],0.0,1.0,0.0,0
Assfider,ilikethat,41,['ilikethat'],0.0,1.0,0.0,0
DA,old guy pic,42,"['old', 'guy', 'pic']",0.0,1.0,0.0,0
DA,look like 10,42,"['look', 'like', '10']",0.0,0.444,0.556,0
Assfider,8,41,['8'],0.0,0.0,0.0,0
DA,wow,42,['wow'],0.0,0.0,1.0,0
Assfider,eversuckabigcock,41,['eversuckabigcock'],0.0,1.0,0.0,0
Assfider,tell,41,['tell'],0.0,1.0,0.0,0
Assfider,haveu,41,['haveu'],0.0,1.0,0.0,0
Assfider,hello,41,['hello'],0.0,1.0,0.0,0
Assfider,yo,41,['yo'],0.0,1.0,0.0,0
Assfider,ustokin,41,['ustokin'],0.0,1.0,0.0,0
Assfider,uthere,41,['uthere'],0.0,1.0,0.0,0
Assfider,bye,41,['bye'],0.0,1.0,0.0,0
DA,srry waffle done,42,"['srry', 'waffle', 'done']",0.0,1.0,0.0,0
Chat,,43,[],0.0,0.0,0.0,0
DA,go,42,['go'],0.0,1.0,0.0,0
Assfider,hibuddy,41,['hibuddy'],0.0,1.0,0.0,0
DA,got back Your gone,42,"['got', 'back', 'Your', 'gone']",0.0,1.0,0.0,0
DA,thot liked,42,"['thot', 'liked']",0.0,0.263,0.737,0
DA,,42,[],0.0,0.0,0.0,0
Assfider,,41,[],0.0,0.0,0.0,0
Assfider,imhere,41,['imhere'],0.0,1.0,0.0,0
Assfider,unude,41,['unude'],0.0,1.0,0.0,0
DA,like preist,42,"['like', 'preist']",0.0,0.286,0.714,0
Assfider,,41,[],0.0,0.0,0.0,0
DA,pic luks like 1,42,"['pic', 'luks', 'like', '1']",0.0,0.444,0.556,0
Assfider,ugotnudepic,41,['ugotnudepic'],0.0,1.0,0.0,0
DA,say dont got ta cam,42,"['say', 'dont', 'got', 'ta', 'cam']",0.0,1.0,0.0,0
Assfider,uhard,41,['uhard'],0.0,1.0,0.0,0
DA,i am hungry,42,"['i am', 'hungry']",0.0,1.0,0.0,0
Assfider,imhorny,41,['imhorny'],0.0,1.0,0.0,0
Assfider,foryourbody,41,['foryourbody'],0.0,1.0,0.0,0
DA,really,42,['really'],0.0,1.0,0.0,0
Assfider,iwanttosucku,41,['iwanttosucku'],0.0,1.0,0.0,0
DA,Your far,42,"['Your', 'far']",0.0,1.0,0.0,0
Assfider,wanttoseeyounude,41,['wanttoseeyounude'],0.0,1.0,0.0,0
Assfider,feetup,41,['feetup'],0.0,1.0,0.0,0
DA,like peanut butter malt,42,"['like', 'peanut', 'butter', 'malt']",0.0,0.545,0.455,0
Assfider,uliketosuckcock,41,['uliketosuckcock'],0.0,1.0,0.0,0
DA,never done yet cuz one like,42,"['never', 'done', 'yet', 'cuz', 'one', 'like']",0.0,0.667,0.333,0
Assfider,ilkeu,41,['ilkeu'],0.0,1.0,0.0,0
Assfider,likeme,41,['likeme'],0.0,1.0,0.0,0
DA,huh,42,['huh'],0.0,1.0,0.0,0
Assfider,takepicnudeforme,41,['takepicnudeforme'],0.0,1.0,0.0,0
DA,dont got ta cam,42,"['dont', 'got', 'ta', 'cam']",0.0,1.0,0.0,0
DA,like run away,42,"['like', 'run', 'away']",0.0,0.444,0.556,0
Assfider,whysaythaty,41,['whysaythaty'],0.0,1.0,0.0,0
DA,cuz someone like want one like,42,"['cuz', 'someone', 'like', 'want', 'one', 'like']",0.0,0.323,0.677,0
DA,like big mac whopper,42,"['like', 'big', 'mac', 'whopper']",0.0,0.545,0.455,0
DA,,42,[],0.0,0.0,0.0,0
DA,say,42,['say'],0.0,1.0,0.0,0
DA,please i am sorry,42,"['please', 'i am', 'sorry']",0.283,0.217,0.5,1
Assfider,yes,41,['yes'],0.0,0.0,1.0,0
DA,ok i am use one ever like,42,"['ok', 'i am', 'use', 'one', 'ever', 'like']",0.0,0.46,0.54,0
Assfider,iwantu,41,['iwantu'],0.0,1.0,0.0,0
DA,talkin,42,['talkin'],0.0,1.0,0.0,0
Assfider,imhorny,41,['imhorny'],0.0,1.0,0.0,0
DA,want like boyfriend,42,"['want', 'like', 'boyfriend']",0.0,0.208,0.792,0
Assfider,callme,41,['callme'],0.0,1.0,0.0,0
DA,ok,42,['ok'],0.0,0.0,1.0,0
Assfider,5708243628,41,['5708243628'],0.0,1.0,0.0,0
DA,whats Your name,42,"['whats', 'Your', 'name']",0.0,1.0,0.0,0
DA,i am kevin morris,42,"['i am', 'kevin', 'morris']",0.0,1.0,0.0,0
Assfider,travis,41,['travis'],0.0,1.0,0.0,0
Assfider,callnow,41,['callnow'],0.0,1.0,0.0,0
Assfider,illsignoff,41,['illsignoff'],0.0,1.0,0.0,0
Assfider,ok,41,['ok'],0.0,0.0,1.0,0
DA,ok,42,['ok'],0.0,0.0,1.0,0
