NameId,Text,nid
bud44800, ok,37
kieragirlrulz, youll be online right,38
kieragirlrulz, hii,38
bud44800, how r u,37
kieragirlrulz, im good,38
kieragirlrulz, im back from the dr,38
bud44800, see u told they were fast,37
kieragirlrulz, yea they were really fast im happy,38
bud44800, girl never listin to me,37
kieragirlrulz, well theyr always slow,38
kieragirlrulz, we got there early so that helped i think,38
bud44800, how far does your mom work from your house,37
kieragirlrulz, like 20 minutes,38
bud44800, if she comehome does she call u,37
bud44800, how far your dad from your house,37
kieragirlrulz, yea she calls before she comes home to tell me what to make for dinner',38
kieragirlrulz, dad works in LA,38
bud44800, how for is that from your house,37
kieragirlrulz, like 30 r 40 min,38
bud44800, have u ever got cought,37
kieragirlrulz, no,38
bud44800, if we do get cought,37
kieragirlrulz, we wont,38
bud44800, i am only 17 (No mom would believe this guy was 17),37
kieragirlrulz, what,38
bud44800, nm,37
kieragirlrulz, if we get caught u want me to tell them that,38
bud44800, what would we do,37
bud44800, yes,37
kieragirlrulz, oh ok,38
bud44800, if they ask,37
kieragirlrulz, ok i can tell them that,38
bud44800, what would we do,37
bud44800, hope this is not set up ,37
kieragirlrulz, no i told you im not a cop like a billion times,38
bud44800, do u like cop or hate them,37
kieragirlrulz, i dont know i dont know any cops,38
kieragirlrulz, they came to school one time when some boy was sellin drugs but thats it,38
bud44800, i do not want to go to jail,37
kieragirlrulz, i dont want to either,38
kieragirlrulz, but we wont,38
bud44800, what would we do,37
kieragirlrulz, mess around and stuff like that,38
bud44800, ok,37
kieragirlrulz, do you want my address now,38
bud44800, yes,37
kieragirlrulz, edited,38
kieragirlrulz, im in long beach and the zip code is 90808 if you need it for a map or something,38
bud44800, have u done this be for,37
kieragirlrulz, meet people from here? yea ,38
bud44800, how old,37
kieragirlrulz, 14 n 19,38
bud44800, did u have sex with the 14 yr old and the 19,37
kieragirlrulz, no we just hung out and stuff. made out,38
bud44800, ok,37
bud44800, this r mess up,37
kieragirlrulz, what messed up,38
kieragirlrulz, is somethin wrong with your comp,38
bud44800, tell me how to get there,37
kieragirlrulz, um give me your zip so i can map it to tell you,38
bud44800, it said go down the 22,37
bud44800, can i go down the 91 to get there to,37
kieragirlrulz, lemme look it up i dont know directions from ur house,38
bud44800, is the 605 cloest to u,37
kieragirlrulz, you have to get off the 405 north,38
kieragirlrulz, no 405 is,38
bud44800, ok,37
kieragirlrulz, you go to the 22 west then 405 north and you take my exit thats called bellflower,38
bud44800, do u want my add is dune873 92806,37
kieragirlrulz, you make a right off the exit and left on my street mezzanine,38
kieragirlrulz, its at a stoplight,38
bud44800, if i get lost how will i get home of u,37
kieragirlrulz, do you have a cell,38
bud44800, yes,37
bud44800, do u,37
kieragirlrulz, ya you can call me,38
kieragirlrulz, if you get lost,38
bud44800, what is your number,37
kieragirlrulz, edited number ,38
bud44800, like do u have cingular,37
kieragirlrulz, yea its cingular,38
bud44800, me to,37
kieragirlrulz, cool,38
bud44800, i am scread,37
kieragirlrulz, im excited,38
bud44800, i am scraed,37
kieragirlrulz, why,38
bud44800, i feel like we get cought,37
kieragirlrulz, we wont if anything happen i tell them that your 17,38
bud44800, ok,37
kieragirlrulz, when are you leaving ur house,38
bud44800, soon,37
kieragirlrulz, at like noon?,38
bud44800, right now,37
kieragirlrulz, but mom is leaving at noon,38
kieragirlrulz, so you should leave at noon cause then you know she be gone for a long tim,38
kieragirlrulz, e,38
bud44800, now,37
bud44800, do u no how to block a number\,37
kieragirlrulz, um i think you push #67 but i dont know for sure,38
bud44800, i coming now,37
kieragirlrulz, mom is here you cant come right now,38
kieragirlrulz, wait til noon to drive over,38
kieragirlrulz, or youll get me in trouble,38
bud44800, when leaving,37
kieragirlrulz, mom is leaving at like noon so you can leave at noon ,38
bud44800, why so late,37
kieragirlrulz, she took a half day from work to take me to the dr,38
kieragirlrulz, so at noon she goes back to work,38
bud44800, how long r u going to be on here,37
bud44800, is that your number edited,37
kieragirlrulz, yea thats my number,38
bud44800, name,37
kieragirlrulz, you can call if you get lost,38
kieragirlrulz, im kiera,38
kieragirlrulz, dont call if you dont have to so mom dont freak out at the bill,38
bud44800, no she will not,37
kieragirlrulz, ok,38
bud44800, i have cingular to,37
kieragirlrulz, ok cool,38
bud44800, phone to phone is free,37
bud44800, how long r u going to be on here,37
kieragirlrulz, i dont know why do you have to sign off ,38
bud44800, yes,37
bud44800, go some twhere,37
kieragirlrulz, ok thats ok just leave your town at noon ok,38
kieragirlrulz, and can you call me when you leave,38
kieragirlrulz, i can tell you for sure mom is gone,38
bud44800, i have get condom,37
kieragirlrulz, ok,38
bud44800, to be safe,37
kieragirlrulz, ok yea,38
bud44800, r u do not want to get pg,37
kieragirlrulz, no i dont ,38
bud44800, how along will u be on here,37
kieragirlrulz, i dont know if you gotta go its ok,38
kieragirlrulz, just leave ur place at noon and call me ok,38
bud44800, i have to go,37
bud44800, good bye,37
kieragirlrulz, bye bye,38
bud44800, how along r u going to be on here,37
kieragirlrulz, not long,38
bud44800, why not,37
kieragirlrulz, im gonna log off in like 5 min,38
kieragirlrulz, so i can eat somethin,38
bud44800, will u be back on,37
kieragirlrulz, no you will just leave at noon and call me ok,38
bud44800, ok,37
kieragirlrulz, ok cya later. dont forget to call me,38
bud44800, ok,37
bud44800, i have to get my stuff,37
kieragirlrulz, ok,38
bud44800, if u want sex,37
kieragirlrulz, ok thats cool,38
kieragirlrulz, i gotta go now but call me when you leave,38
kieragirlrulz, bye ,38
bud44800, do u wnt sex,37
kieragirlrulz, yea,38
bud44800, see ya,37
bud44800, hi,37
bud44800, ,37
bud44800, hello,37
bud44800, ,37
kieragirlrulz, hi,38
bud44800, how r u,37
bud44800, i can not stay long,37
kieragirlrulz, yea remember to call me,38
bud44800, is mom gone,37
kieragirlrulz, your leaving soon for my house right,38
bud44800, yes,37
bud44800, brb,37
bud44800, what would we do,37
kieragirlrulz, mess around make out n stuff ,38
bud44800, dad come u when he on his way home,37
kieragirlrulz, dad works in LA he gets home late,38
kieragirlrulz, are you leaving,38
bud44800, does mom call u when she on her way home,37
kieragirlrulz, yes i told you that lol,38
bud44800, does sisteer call u when coming over,37
kieragirlrulz, she doesn't come over,38
kieragirlrulz, shes preg so she stays home,38
bud44800, ok,37
bud44800, ok,37
bud44800, see ya,37
bud44800, is it ok to come over,37
kieragirlrulz, yes its ok,38
bud44800, i can not stay long,37
kieragirlrulz, mom is gone,38
bud44800, i can not stay along,37
kieragirlrulz, thats ok,38
bud44800, work want me at 3pm,37
bud44800, i work to day i do not work on sat,37
kieragirlrulz, thats ok,38
kieragirlrulz, you can leave now,38
kieragirlrulz, mom is gone,38
bud44800, ok,37
bud44800, is cell edited,37
bud44800, edited,37
kieragirlrulz, yea thats my cell,38
kieragirlrulz, call if you get lost,38
bud44800, edited,37
bud44800, is it edited,37
bud44800, what is youe cell number,37
kieragirlrulz, that is my cell numbre,38
bud44800, what is it,37
kieragirlrulz, that's it,38
kieragirlrulz, i told it to you,38
kieragirlrulz, you just typed it,38
kieragirlrulz, that's my number,38
bud44800, edited is the right one,37
kieragirlrulz, edited,38
bud44800, yes,37
bud44800, see ya,37
kieragirlrulz, ok by,38
bud44800, good bye,37
bud44800, hello,37
bud44800, r u there,37
bud44800, ,37
bud44800, thnx a lot,37
bud44800, thanx a lot,37
bud44800, ,37
bud44800, u just wast my time( This pissed me off. He called in to my prepaid I had set up for these Datelines and he didn't say a word. He just breathed. He wouldn't respond to me asking who this is and so I hung up. Turns out it was him and he just expected me to know who it was from his breathing. I was pissed. He had made the drive and now he was back and pissed. I was afraid I wouldn't be able to get him to drive again.),37
bud44800, drive down there,37
bud44800, can u not in any more,37
bud44800, can u not im any more,37
kieragirlrulz, where ru at!,38
kieragirlrulz, why are you so late,38
bud44800, i call u,37
kieragirlrulz, no you didn't ,38
kieragirlrulz, my phone never rang,38
bud44800, yes,37
bud44800, is your name edited,37
kieragirlrulz, call me again because i didnt get it,38
bud44800, edited,37
kieragirlrulz, maybe you didnt dial it right,38
bud44800, what is your name,37
kieragirlrulz, kiera,38
bud44800, number,37
kieragirlrulz, edited,38
kieragirlrulz, call me make sure to dial it right ,38
bud44800, edited,37
kieragirlrulz, yea mom isn't here so call me,38
bud44800, call me,37
kieragirlrulz, whats your number,38
bud44800, 552-0778 (Thanks. Now I can spot you on the caller ID. Helpful),37
kieragirlrulz, whats the area code,38
bud44800, 714 552-0778,37
kieragirlrulz, ok,38
kieragirlrulz, im calling,38
bud44800, it no ring,37
bud44800, hi,37
kieragirlrulz, hi,38
bud44800, how r u,37
kieragirlrulz, hii,38
kieragirlrulz, im good,38
kieragirlrulz, my sis had her baby,38
bud44800, what is it,37
bud44800, hello,37
kieragirlrulz, a girl,38
bud44800, in family 5 boys i girl,37
bud44800, i have none,37
bud44800,1,37
bud44800, who all there,37
bud44800, ,37
kieragirlrulz, nobody ,38
kieragirlrulz, there with her at the hospital,38
bud44800, why did u go,37
kieragirlrulz, i did go this morning but dad took me back here,38
bud44800, what r u wearing,37
kieragirlrulz, short and a blue shirt,38
kieragirlrulz, how was your party,38
bud44800, good,37
bud44800, underwear,37
bud44800, when did u have sex last,37
kieragirlrulz, i dunno like months ago,38
kieragirlrulz, can you come over tonight,38
bud44800, no,37
kieragirlrulz, oh that sucks,38
bud44800, i am going out,37
bud44800, i do not feel like getting cought,37
kieragirlrulz, nobodys here. they're at the hospital with my sis,38
kieragirlrulz, she had a real hard time with her baby,38
bud44800, u do not no when they coming home],37
kieragirlrulz, tomorrow morning when she is ok,38
kieragirlrulz, theyre staying at a hotel in LA right now,38
bud44800, if i was not going out ,37
bud44800, may be,37
bud44800, what time were u home,37
bud44800, i am going to jump in the shower,37
kieragirlrulz, at like 1 or something,38
kieragirlrulz, oh ok,38
bud44800, brb,37
kieragirlrulz, i wish you can come. i want to see you,38
bud44800, and what,37
bud44800, do u think i little to old for u,37
bud44800, brb,37
kieragirlrulz, no i think your cute and i still like to meet you n mess around,38
bud44800, i want girl older then 18,37
kieragirlrulz, but i like you still n wanna meet you ,38
kieragirlrulz, we can have fun,38
bud44800, no,37
bud44800, we just talk on here,37
kieragirlrulz, but i want a boyfriend,38
bud44800, i do not get cought for raping a minder,37
kieragirlrulz, its not rape i think its only like that if i say no of something,38
kieragirlrulz, and my parents are LA for my sis so they wont catch us,38
bud44800, NO,37
kieragirlrulz, then i dunno why you kept saying you wanted to come n be with me,38
kieragirlrulz, why did you lie to me all the time,38
kieragirlrulz, thats mean,38
bud44800, i just wanted sex,37
kieragirlrulz, i do to ya know,38
bud44800, i am just ues u for sex,37
bud44800, if we did,37
kieragirlrulz, but we cant if you dont come over,38
bud44800, no,37
bud44800, can u go away,37
kieragirlrulz, if you want me to go away you can just stop talking to me,38
kieragirlrulz, because ur the one that keeps saying hi to me and trying to talk to me,38
bud44800, i am,37
bud44800, i want three some,37
kieragirlrulz, i thought you wanted me to go away,38
bud44800, do u no any girl that r older then 18,37
kieragirlrulz, no my gfs are my age,38
kieragirlrulz, you still want me to ask my friends to come over to do 3some,38
bud44800, did any one said yes,37
kieragirlrulz, i can call my other friend and ask,38
bud44800, does she have big tits,37
kieragirlrulz, same as me i think,38
kieragirlrulz, you want me to call her,38
bud44800, ask her,37
kieragirlrulz, ok hold on so i can call her ok,38
bud44800, ok,37
kieragirlrulz, she said she will if you promise to be good to her,38
bud44800, have she had sex be for,37
kieragirlrulz, yea with her ex,38
bud44800, can i fuck both of u up the ass,37
bud44800, would u let her eat u out,37
kieragirlrulz, yea if she wanted to ,38
bud44800, would u eat her out,37
kieragirlrulz, i guess i can try,38
bud44800, would let u,37
kieragirlrulz, i think so cause we're friends,38
bud44800, ask her to be your g/f,37
kieragirlrulz, she's gonna come over in like 10 min,38
kieragirlrulz, i like a bf though,38
bud44800, get her out,37
kieragirlrulz, shes coming. shell stay the night,38
bud44800, eat her out,37
bud44800, get started,37
kieragirlrulz, i think it be better if we wait on u,38
bud44800, do u have pic of her,37
bud44800, no,37
kieragirlrulz, yea i got a pic of her,38
bud44800, where is it,37
bud44800, how old,37
kieragirlrulz, shes my age,38
kieragirlrulz, accept that n i can show you the pic of her,38
bud44800, nice pic,37
kieragirlrulz, thanks. shes cool,38
kieragirlrulz, shes my best friend,38
bud44800, any more pic of her,37
kieragirlrulz, yea i got 1 more,38
bud44800, of whole body,37
bud44800, do u have cam,37
kieragirlrulz, no,38
bud44800, doees your dad,37
kieragirlrulz, lol no he doesnt chat online so he dont have a cam,38
bud44800, does she have cam,37
kieragirlrulz, i dont think so i never seen her on one,38
bud44800, u to mess a round,37
bud44800, see if u like girls,37
kieragirlrulz, i dont i only got her because u wanted to do threesome. if your not comin ill call her and tell her to stay home,38
bud44800, u to try eatingg other out,37
bud44800, i am not going,37
kieragirlrulz, then im calling her to tell her to stay,38
bud44800, my friend call took we still going out,37
bud44800, it that ok,37
kieragirlrulz, what u mean,38
bud44800, my friend me still going out to night,37
kieragirlrulz, ok ill call her and tell her to stay home,38
bud44800, hello,37
kieragirlrulz, hi,38
bud44800, how r u,37
kieragirlrulz, mad,38
bud44800, do u want sex,37
kieragirlrulz, yea,38
bud44800, who there,37
kieragirlrulz, nobody,38
bud44800, r they gone for the night,37
kieragirlrulz, yea theyre in LA for my sis,38
bud44800, r they stay up there,37
kieragirlrulz, yea until tomorrow morning,38
bud44800, do u want sex still,37
kieragirlrulz, yea,38
bud44800, but when,37
kieragirlrulz, i want to tonight,38
kieragirlrulz, because theyre gone,38
bud44800, when,37
kieragirlrulz, theyre already gone,38
bud44800, hello,37
kieragirlrulz, hi,38
bud44800, do u want three some,37
bud44800, jk,37
kieragirlrulz, yea if your coming over,38
kieragirlrulz, stop joking with me it hurts my feelings,38
bud44800, edited,37
bud44800, is that right,37
kieragirlrulz, yea edited,38
bud44800, ok,37
kieragirlrulz, why,38
kieragirlrulz, are you gonna come or something,38
bud44800, hold up,37
kieragirlrulz, ok,38
bud44800, do u relly want it,37
kieragirlrulz, yes,38
bud44800, do u no they gone for reals,37
bud44800,100%,37
kieragirlrulz, yea they called from the hotel,38
bud44800, what did they say,37
kieragirlrulz, said theyr gonna stay til my sis gets out of the hospital and help her set up the nursery,38
bud44800, ok,37
kieragirlrulz, so are you gonna come,38
bud44800, edited,37
kieragirlrulz, yea,38
bud44800, do u will want me to come,37
kieragirlrulz, yes i want u to,38
kieragirlrulz, hi,38
kieragirlrulz, are you there,38
bud44800, yes,37
kieragirlrulz, so are you gona come,38
kieragirlrulz, you didnt answer,38
bud44800, what r u doing,37
kieragirlrulz, waiting on you to tell me if your coming,38
bud44800, it ok,37
kieragirlrulz, yea its ok,38
bud44800, do u want it,37
kieragirlrulz, yea,38
kieragirlrulz, yes,38
bud44800, i can not stay long,37
kieragirlrulz, its ok,38
kieragirlrulz, when are you leaving,38
bud44800, hold up,37
kieragirlrulz, ok,38
bud44800, r they going for good,37
kieragirlrulz, yea,38
kieragirlrulz, yes,38
bud44800, do u want to have sex,37
kieragirlrulz, yes,38
bud44800, is number edited,37
bud44800,562,37
kieragirlrulz, yes,38
kieragirlrulz, are you leaving now,38
bud44800, where will i meet u out,37
bud44800, yes,37
kieragirlrulz, at my house,38
bud44800, what r u wearing,37
kieragirlrulz, do you still got my address,38
kieragirlrulz, short and my blue shirt,38
bud44800, edited,37
kieragirlrulz, yep thats right,38
kieragirlrulz, will you call when you get here ,38
bud44800, u said that last time,37
kieragirlrulz, yea because i want you to but if you don't want to call thats ok,38
kieragirlrulz, last time you didnt talk tho so i didnt know its was you,38
bud44800, is it ok for me to come,37
kieragirlrulz, just say its you and ill know,38
kieragirlrulz, yes its ok,38
bud44800, i am leaving now,37
kieragirlrulz, ok see you in a little bit,38
boxbody00, ur hot,39
Decoy, lol wats asl,40
boxbody00, 27 m lawton (Clearly an adult...),39
boxbody00, and u,39
Decoy, 13 f ok ,40
boxbody00, what do u want to chat about (How about why you're hitting up a child?),39
Decoy, mmm idk lol,40
boxbody00, u have anymore pix,39
Decoy, ya on pro n myspac,40
boxbody00, can i c,39
Decoy, www.myspace.com/Decoy Name,40
boxbody00, what is ur user name,39
Decoy, 4 wat,40
boxbody00, so i can search u on myspace,39
Decoy, Decoy Name,40
Decoy, i jus giv u my linkie lol,40
boxbody00, may i ask u something,39
Decoy, okies,40
Decoy, wat,40
boxbody00, what r u wearing (A parka and wading boots. DUH),39
Decoy, lol jeans n tshrt,40
boxbody00, r they tight,39
Decoy, my names eva wats urs,40
boxbody00, john,39
Decoy, nice meet u ,40
Decoy, lol,40
boxbody00, u to so r ur clothes tight (Why the hell do you want to know this?),39
Decoy, i guess lol,40
Decoy, can i add u ,40
boxbody00, yea,39
boxbody00, how bigis ur chest (At least he didn't take his time.),39
Decoy, huh wat u mean,40
boxbody00, what is the measurment of ur tits,39
Decoy, oooOOOOoo lol,40
Decoy, 32 b lol,40
Decoy, y ,40
boxbody00, cause i would love to suck on them (She's a child you moron.),39
Decoy, lol relly,40
boxbody00, u want to help me beat off,39
Decoy, wat u mean,40
boxbody00, u want t otalk dirty so i can jackoff (OMG),39
Decoy, ewww u meen cybr,40
Decoy, thats gross,40
boxbody00, we can have phone sex,39
Decoy, ewww dood 4 reals bettr lol,40
boxbody00, where ya from,39
boxbody00, we can meet somewhere and have sex,39
Decoy, lol idk u that gud yet,40
Decoy, u mite b murdrrer r somthin,40
boxbody00," i am not that kind of person please can we meet (A murderer maybe not, but definitely a sick predator!)",39
Decoy, lol it mite cool if i get kno u ,40
Decoy, wud u relly wanna hav sex wit me,40
boxbody00, hell yea i do,39
Decoy, lol wow,40
boxbody00, please ,39
Decoy, wat,40
boxbody00, can we have sex,39
Decoy, lol wud b cool,40
boxbody00, 2night,39
Decoy, not 2nite lol my uncls home,40
Decoy, hes goin 2 austin supr bowl weeknd tho lol,40
boxbody00, y can't tonight,39
Decoy, cause hes home duh lol,40
boxbody00, u can leave,39
Decoy, lol i wud get n trubl,40
boxbody00, where do u want me to cum,39
Decoy, lol wat u mean,40
boxbody00, do u know what cum is,39
Decoy, lol ya i gues,40
boxbody00, its the stuff that gets a girl pregant,39
Decoy, oh lol,40
Decoy, k,40
boxbody00, where do u want it,39
Decoy, lol idk,40
boxbody00, do u suck dick,39
Decoy, i done it 1 time,40
boxbody00, did u like it,39
Decoy, lol ya was cool,40
boxbody00, did u swallow his cum,39
Decoy, no,40
boxbody00, y not,39
Decoy, idk ,40
Decoy, he not ask lol,40
boxbody00," u want to swallow my cum (Hell, no.)",39
Decoy, mmmm idk do u wanna me 2,40
boxbody00, yes,39
Decoy, mite b cool,40
boxbody00, can i take pix of u naked,39
Decoy, mmmm r u gonna show ne1,40
boxbody00, no,39
Decoy, lol k that mite b cool,40
Decoy, if u not sho ne1 els,40
boxbody00, and we r taking sex pix,39
Decoy, huh,40
boxbody00, u and i r taking pix of having sex when we c each other,39
Decoy, oooOOOooo lol k,40
boxbody00, my dick is hard,39
Decoy, lol 4 reals,40
boxbody00, yea,39
Decoy, lol cool,40
boxbody00, do u have a cell,39
Decoy, brb,40
Decoy, sry relly had 2 go p lol,40
boxbody00, do u have a cell,39
Decoy, ya,40
boxbody00, is it a camera phone,39
Decoy, ya lol,40
boxbody00," can u send me a naked pic of u (Sure, I'm a child and I have naked pics???)",39
Decoy, NO,40
Decoy, lol,40
Decoy, u mite do somthin wit it,40
boxbody00, just jackoff to it ,39
Decoy, lol no way dood,40
boxbody00, please just one,39
Decoy, mite get me n trubl,40
boxbody00, how would u get in trouble just delete it when u send it,39
Decoy, no way,40
boxbody00, please i am begging,39
Decoy, mite send u reg pic but not nake lol,40
boxbody00, how about u wearing a bra and thong,39
Decoy, no dood,40
boxbody00, y not,39
Decoy, caus i dont wanna,40
Decoy, u get me n trubl,40
boxbody00, i swear on my life i won't get i n trouble,39
Decoy, its not wrkn neways,40
Decoy, think i brok it wen i droppd it 2day,40
boxbody00, where do u want me to cum when we have sex,39
Decoy, lol idk,40
Decoy, wat u mean,40
boxbody00, when i cum where would u want it,39
Decoy, lol idk wat bout u,40
boxbody00, on ur face and chest,39
Decoy, lol ,40
Decoy, cool,40
boxbody00, i am really horny,39
Decoy, lol 4 reals,40
boxbody00, will u talk dirty so i can jackoff,39
Decoy, no way lol cybrs gross,40
Decoy, hey i gotta go eat,40
Decoy, ttyl???,40
boxbody00, i want,39
boxbody00, i want u,39
Decoy, lol,40
boxbody00, hey,39
Decoy, hey ,40
boxbody00, how r u,39
Decoy, ok u,40
boxbody00, horny,39
Decoy, lol,40
Decoy, wat u doin 2day,40
boxbody00, nothing,39
Decoy, lol u lucky,40
Decoy, im cleanin room,40
boxbody00, i can help,39
Decoy, lol relly,40
Decoy, how,40
boxbody00, i can drive,39
Decoy, wow tats cool ,40
boxbody00, what r u wearing,39
Decoy, shoes jeans n t shrt lol,40
boxbody00, r they tight,39
Decoy, lol i gues,40
Decoy, y,40
boxbody00, i love gitls in tight clothes,39
Decoy, oh ,40
Decoy, u got ne pics 2day ,40
boxbody00, no but on cam,39
Decoy, cool k,40
boxbody00, u want to c,39
Decoy, okies ,40
Decoy, wow ur relly cute ,40
Decoy, liks ur eyes ,40
boxbody00, thanks,39
Decoy, yw ,40
boxbody00, do u have a cam,39
Decoy, oh no ,40
Decoy, it kinda sux,40
boxbody00, DAMN ,39
Decoy, awe im sry ,40
Decoy, uncl not lemme hav 1,40
boxbody00, sorry,39
Decoy, rite now newways,40
Decoy, wat u mad me now ,40
boxbody00, why would i b mad,39
Decoy, idk lol u stop talkn,40
boxbody00, sorry tired,39
Decoy, awe that sux,40
Decoy, u wrk 2day,40
boxbody00, on i got off this monring at 830 from doing 24 hour duty,39
Decoy, ugh that sux r u n army r sothin caus u said duty,40
boxbody00, i am in the army (A military man? What happened to protecting our people?),39
Decoy, wow thats relly cool,40
Decoy, my cousn is n marins n n irak,40
boxbody00, sorry to hear,39
Decoy, ya hes good tho lol,40
Decoy, u evr ben 2 irak,40
boxbody00, no i was in afghanstain (Apparently you didn't learn anything positive.),39
Decoy, oh is that gud or bad,40
boxbody00, bad,39
Decoy, ,40
Decoy, but u ok tho ,40
Decoy, so that good,40
Decoy, wat u do n army,40
boxbody00, carpenter,39
Decoy, oh wow relly,40
Decoy, that wat my uncl does,40
boxbody00, send me more pix of u,39
Decoy, mmm lemme c if i got ne more lol,40
Decoy, wats ur email,40
boxbody00, johngraham20@yahoo.com,39
Decoy, okies,40
Decoy, k sent,40
Decoy, u get em,40
boxbody00, yea i want u,39
Decoy, lol huh,40
boxbody00, i want to fuck u,39
Decoy, lol relly ,40
Decoy, wud b awsom i thinks lol,40
boxbody00, i want to cum in ur pussy,39
Decoy, lol ,40
boxbody00, will u let me,39
Decoy, u mean 4 reals ,40
Decoy, that wud b cool ya lol,40
Decoy, i nevr gon all way,40
boxbody00, well u will with me,39
Decoy, lol cool,40
Decoy, mmm wud u use comdums tho cuas i dont wanna get preggrs lol,40
boxbody00, do u want me to use a condom or get u pregant,39
Decoy, dood i dont wanna get preggrs my uncl wud kill me lol,40
Decoy, y wat u want,40
boxbody00, ok i won't,39
Decoy, okies,40
boxbody00, my dick is hard,39
Decoy, lol relly,40
boxbody00, i want u to suck my and swallow my cum,39
Decoy, lol ,40
Decoy, ,40
Decoy, do u make kitchns lik my uncl,40
Decoy, caus u sad u was caprnter,40
boxbody00, i make anything,39
Decoy, thats cool lol,40
Decoy, my uncl is goin 2 make big kichen 4 this rich dood n austin n mak lots $$$,40
Decoy, but my uncls mad bout it,40
Decoy, caus he has 2 go 2 austin supr bowl weeknd lol,40
boxbody00, haha,39
Decoy, lol ya ,40
Decoy, im gonna b relly bord tho lol,40
boxbody00, find something to do,39
Decoy, lol i probly jus chat r somtin caus im no1 gonna b here caus aimees gonna go wit him,40
Decoy, mebee watch som movis r somthin,40
boxbody00, go have sex,39
Decoy, lol wit who ,40
boxbody00, anyone,39
Decoy, watevr ,40
boxbody00, we can have sex,39
Decoy, relly lik 4 reals,40
boxbody00, yes for real do u want to have sex with me,39
Decoy, wow omgz ya that wud b freakin awsom lol,40
Decoy, n ur relly hot 2 lol,40
boxbody00, what r u goingto wear when i get there,39
Decoy, lol idk,40
Decoy, wat u lik ,40
boxbody00, a bikini or a bra and thong,39
Decoy, lol i mite get cold,40
boxbody00, i will warm u up,39
Decoy, lol ,40
Decoy, wat happnd 2 cam,40
Decoy, lol ,40
boxbody00, please for me,39
Decoy, lol i mite if not 2 cold,40
Decoy, if cold i wear it undr cloths that ok lol,40
boxbody00, ok,39
Decoy, ,40
boxbody00," do u have athong bikini (Sure, why not. *rolls eyes*)",39
Decoy, no ,40
boxbody00, i love a girl in a thong,39
Decoy, ,40
Decoy, u relly gonna com c me r u jus teasin,40
boxbody00, i am really am,39
Decoy, woot lol gonna b sooooo cool ,40
boxbody00, do u want to have sex with me,39
Decoy, ya if u wanna me 2,40
boxbody00, it is up to u,39
Decoy, lol ya,40
Decoy, u think that silly,40
boxbody00, we will have sex,39
Decoy, k it ok caus idk wat 2 do lol,40
Decoy, nevr gon all way so idk lol,40
boxbody00, when i walk we take ur clothes off,39
Decoy, wat u mean when u walk,40
boxbody00, walk in ur place,39
Decoy, oh lol okies,40
Decoy, hey i gotta go help wit dinnr,40
Decoy, i bbl tho ,40
Decoy, r u gonna b onlin,40
boxbody00, when will u b back online,39
Decoy, mebee lik 7 r 8,40
Decoy, i gotta help wit dinnr n tak showr n stuf,40
boxbody00, i want to join u in the shower,39
Decoy, lol,40
boxbody00, i am really horny,39
Decoy, lol,40
Decoy, i gotta go unls yellin,40
Decoy, cya laters hope,40
boxbody00, hey,39
Decoy, watcha doin,40
boxbody00, jacking off to ur pic,39
Decoy, mmmm ok,40
Decoy, lol,40
boxbody00, want to help,39
Decoy, wat u mean,40
boxbody00, talk dirty,39
Decoy, no way lol,40
boxbody00, y not,39
Decoy, caus its stupid lol,40
boxbody00, u still want to have sex in person,39
Decoy, ya if u still wanna,40
boxbody00, i am cuming in ur pussy,39
Decoy, ?????,40
boxbody00, the stuff that gets a girl pregant ,39
boxbody00, i am putting tghat stuff in ur pussy,39
Decoy, u mean ur gonna,40
boxbody00, yes i am,39
Decoy, oh,40
Decoy, wat if i get preggrs,40
boxbody00, i will help u take care of the kid,39
Decoy, relly,40
boxbody00, yes,39
Decoy, oh ,40
boxbody00," do u want me to get u pregant (No, but I believe you want to do it.)",39
Decoy, mmmm idk lol,40
Decoy, do u wanna me 2 b,40
boxbody00, i am asking u,39
Decoy, i wud get n big trubl lol,40
boxbody00," then i will take full responblity (Ya, right, you are sick.)",39
Decoy, wat u mean,40
boxbody00, if u get pregant u can move in with me,39
Decoy, wow relly u wud lemme liv wit u,40
boxbody00, yes i do,39
Decoy, ,40
boxbody00, and why would that b cool,39
Decoy, no mor rules lol,40
Decoy, is that silly,40
boxbody00, will u walk around the house naked 4 me,39
Decoy, wat wen u come c me,40
boxbody00, yes,39
Decoy, lol i gues if u wanna me 2 ,40
boxbody00, hell yea,39
Decoy, lol,40
Decoy, ur so cool john ,40
boxbody00, what r u wearing,39
Decoy, jeans n sweter,40
boxbody00, what will u wear when i am there,39
Decoy, idk yet lol cant make up mind,40
boxbody00, what do u wear in bed,39
Decoy, pjs,40
boxbody00, what kind of pjs,39
Decoy, gots difrent kinds lol,40
boxbody00, will u sleep naked for me,39
Decoy, lol ,40
Decoy, i gues,40
boxbody00, do u still want to suck my dick,39
Decoy, do u lol,40
boxbody00, i am asking u,39
Decoy, lol i do but only if u wanna me 2,40
Decoy, dont wanna u think im stupid lol,40
boxbody00, hell yea i want u to,39
Decoy, ,40
boxbody00, i want to swallow my cum,39
boxbody00, i want u to swallow my cum,39
Decoy, oh lol,40
boxbody00, i am taking pix of u when i get there,39
Decoy, relly lol wat kind,40
boxbody00, u in a bra and thong a bikini a naked pic and us having sex,39
